,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
323,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
324,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
325,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
326,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
327,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
328,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
329,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
330,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
331,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
332,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
333,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
334,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
335,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
336,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
337,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
338,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
339,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
340,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
341,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
342,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
343,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
344,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
345,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
346,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
347,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
348,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
349,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
350,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
351,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
352,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
353,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
354,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
355,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
356,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
357,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
358,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
359,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
360,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
361,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
362,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
363,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
364,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
365,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
366,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
367,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
368,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
369,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
370,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
371,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
372,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
373,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
374,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
375,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
376,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
377,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
378,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
379,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
380,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
381,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
382,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
383,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
384,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
385,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
386,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
387,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
388,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
389,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
390,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
391,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
392,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
393,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
394,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
395,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
396,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
397,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
398,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
399,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
400,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
401,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
402,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
403,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
404,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
405,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
406,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
407,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
408,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
409,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
410,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
411,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
412,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
413,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
414,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
415,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
416,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
417,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
418,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
419,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
420,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
421,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
422,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
423,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
424,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
425,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
426,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
427,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
428,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
429,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
430,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
431,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
432,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
433,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
434,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
435,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
436,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
437,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
438,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
439,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
440,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
441,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
442,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
443,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
444,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
445,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
